,ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response
477,5512.0,1977.0,Master,Married,55842.0,0.0,1.0,23/5/21,19.0,451.0,0.0,39.0,0.0,4.0,24.0,1.0,7.0,1.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
478,8970.0,1972.0,PhD,Married,62010.0,0.0,1.0,23/10/19,93.0,371.0,22.0,39.0,6.0,0.0,92.0,4.0,6.0,2.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
479,10581.0,1977.0,Graduation,Married,41124.0,1.0,0.0,31/10/19,41.0,281.0,7.0,84.0,15.0,0.0,119.0,7.0,7.0,3.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
480,5300.0,1973.0,Master,Married,38961.0,1.0,0.0,30/12/20,60.0,19.0,7.0,19.0,0.0,1.0,24.0,1.0,2.0,1.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
481,5154.0,1972.0,Master,Divorced,37760.0,1.0,0.0,11/8/20,54.0,26.0,3.0,13.0,2.0,10.0,0.0,1.0,2.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
482,8346.0,1974.0,Graduation,Single,32233.0,1.0,0.0,19/8/19,26.0,138.0,15.0,35.0,25.0,11.0,72.0,2.0,6.0,2.0,2.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
483,1676.0,1975.0,Graduation,Married,43057.0,0.0,1.0,30/10/20,30.0,213.0,2.0,44.0,0.0,2.0,5.0,4.0,4.0,2.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
484,9286.0,1960.0,Master,Together,83151.0,0.0,0.0,10/10/19,93.0,407.0,28.0,100.0,120.0,74.0,18.0,1.0,5.0,9.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
485,2426.0,1964.0,PhD,Divorced,78825.0,0.0,0.0,14/9/19,35.0,483.0,74.0,114.0,169.0,37.0,18.0,1.0,5.0,10.0,13.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
486,5172.0,1976.0,Master,Together,65104.0,0.0,1.0,14/11/20,4.0,738.0,0.0,232.0,13.0,20.0,50.0,2.0,3.0,5.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
487,5562.0,1974.0,Graduation,Married,60093.0,0.0,1.0,26/6/20,92.0,502.0,12.0,109.0,16.0,6.0,90.0,2.0,7.0,2.0,10.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
488,3436.0,1969.0,Graduation,Married,14045.0,1.0,0.0,26/1/21,24.0,11.0,0.0,5.0,2.0,1.0,1.0,1.0,1.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
489,3921.0,1952.0,2n Cycle,Widow,28457.0,0.0,0.0,28/10/19,96.0,24.0,1.0,108.0,29.0,29.0,14.0,1.0,4.0,1.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
490,3403.0,1958.0,PhD,Together,78952.0,0.0,1.0,24/9/19,11.0,1170.0,19.0,594.0,99.0,76.0,134.0,2.0,2.0,5.0,12.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
491,22.0,1976.0,Graduation,Divorced,46310.0,1.0,0.0,3/12/19,99.0,185.0,2.0,88.0,15.0,5.0,14.0,2.0,6.0,1.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
492,10965.0,1955.0,Graduation,Together,76005.0,0.0,0.0,22/2/20,72.0,983.0,20.0,389.0,240.0,50.0,40.0,1.0,3.0,5.0,13.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
493,9426.0,1964.0,Master,Single,58308.0,0.0,1.0,12/1/20,77.0,691.0,0.0,69.0,10.0,0.0,130.0,4.0,2.0,6.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
494,6605.0,1944.0,PhD,Divorced,55614.0,0.0,0.0,27/11/20,85.0,504.0,13.0,131.0,8.0,0.0,26.0,1.0,9.0,4.0,6.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
495,3136.0,1962.0,Master,Divorced,59432.0,0.0,1.0,13/4/20,88.0,317.0,25.0,265.0,25.0,19.0,12.0,3.0,5.0,3.0,11.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
496,8737.0,1978.0,Graduation,Divorced,55563.0,0.0,1.0,5/4/21,22.0,29.0,1.0,9.0,2.0,0.0,2.0,1.0,2.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
497,11088.0,1971.0,PhD,Together,78642.0,0.0,1.0,21/4/20,83.0,1396.0,0.0,322.0,46.0,35.0,17.0,1.0,4.0,9.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
498,716.0,1949.0,PhD,Together,67911.0,0.0,1.0,22/5/21,63.0,529.0,0.0,356.0,63.0,28.0,0.0,3.0,6.0,7.0,11.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
499,466.0,1944.0,Graduation,Married,65275.0,0.0,0.0,3/4/20,9.0,388.0,14.0,218.0,91.0,14.0,21.0,1.0,4.0,3.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
500,9135.0,1950.0,Graduation,Together,27203.0,1.0,1.0,6/8/19,92.0,13.0,2.0,21.0,4.0,0.0,24.0,2.0,1.0,1.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
501,10623.0,1961.0,Master,Together,48330.0,0.0,1.0,15/11/20,2.0,28.0,0.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
502,8151.0,1990.0,Basic,Married,24279.0,0.0,0.0,29/12/19,6.0,16.0,36.0,21.0,20.0,62.0,108.0,1.0,4.0,1.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
503,5140.0,1985.0,PhD,Married,64355.0,1.0,0.0,24/8/19,66.0,1047.0,0.0,140.0,67.0,38.0,153.0,2.0,4.0,3.0,12.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
504,10160.0,1956.0,Master,Together,50943.0,0.0,1.0,21/6/20,49.0,31.0,0.0,7.0,2.0,0.0,6.0,1.0,1.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
505,4945.0,1953.0,Graduation,Widow,53653.0,0.0,0.0,7/11/19,29.0,815.0,10.0,239.0,28.0,10.0,108.0,2.0,10.0,4.0,12.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
506,10584.0,1976.0,Graduation,Married,65665.0,0.0,1.0,2/12/20,77.0,225.0,162.0,387.0,106.0,36.0,29.0,1.0,5.0,10.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
507,6071.0,1989.0,Graduation,Single,81217.0,0.0,0.0,19/7/20,77.0,493.0,70.0,324.0,146.0,40.0,84.0,1.0,3.0,7.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
508,3386.0,1992.0,Graduation,Married,34935.0,0.0,0.0,21/6/20,71.0,34.0,4.0,66.0,3.0,10.0,20.0,1.0,2.0,1.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
509,8939.0,1959.0,Graduation,Divorced,61250.0,0.0,1.0,16/12/19,49.0,382.0,138.0,65.0,60.0,26.0,59.0,6.0,5.0,2.0,12.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
510,9925.0,1981.0,PhD,Together,39665.0,1.0,0.0,25/5/20,97.0,127.0,1.0,56.0,0.0,1.0,31.0,3.0,4.0,2.0,3.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
511,4320.0,1979.0,Graduation,Single,60152.0,0.0,1.0,28/3/20,6.0,325.0,83.0,300.0,86.0,58.0,91.0,1.0,6.0,4.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
512,5389.0,1964.0,Graduation,Married,48920.0,0.0,2.0,20/10/20,93.0,238.0,17.0,68.0,8.0,10.0,6.0,3.0,6.0,2.0,5.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
513,6036.0,1959.0,Master,Together,89120.0,0.0,0.0,17/3/21,78.0,1168.0,92.0,408.0,72.0,129.0,55.0,1.0,5.0,6.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
514,182.0,1946.0,PhD,Together,44124.0,0.0,1.0,11/5/20,62.0,284.0,0.0,55.0,0.0,6.0,52.0,4.0,6.0,2.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
515,203.0,1975.0,Master,Single,81169.0,0.0,0.0,14/4/20,47.0,1288.0,20.0,613.0,80.0,61.0,27.0,1.0,5.0,7.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
516,11025.0,1961.0,Graduation,Married,36443.0,1.0,1.0,3/2/20,9.0,65.0,0.0,46.0,4.0,3.0,20.0,4.0,3.0,1.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
517,10203.0,1990.0,Graduation,Single,26095.0,1.0,0.0,30/6/20,77.0,11.0,7.0,9.0,3.0,1.0,11.0,1.0,1.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
518,4607.0,1959.0,Graduation,Together,71367.0,0.0,0.0,23/8/20,24.0,227.0,23.0,389.0,42.0,21.0,75.0,1.0,4.0,5.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
519,3711.0,1944.0,Master,Married,80184.0,0.0,0.0,1/3/21,19.0,1035.0,134.0,670.0,25.0,38.0,0.0,1.0,6.0,3.0,10.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
520,3696.0,1965.0,Graduation,Divorced,30630.0,1.0,1.0,27/1/21,67.0,27.0,1.0,12.0,2.0,0.0,10.0,2.0,2.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
521,2532.0,1987.0,Master,Single,73454.0,0.0,0.0,1/3/21,95.0,982.0,73.0,351.0,56.0,14.0,175.0,1.0,2.0,4.0,6.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
522,9214.0,1991.0,Graduation,Married,42691.0,0.0,0.0,16/8/20,48.0,179.0,2.0,64.0,38.0,17.0,58.0,1.0,5.0,1.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
523,4943.0,1953.0,Graduation,Married,70503.0,0.0,0.0,30/9/19,73.0,1379.0,33.0,216.0,0.0,33.0,66.0,1.0,2.0,4.0,9.0,6.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
524,35.0,1987.0,Graduation,Married,25545.0,1.0,0.0,8/9/19,35.0,32.0,1.0,64.0,16.0,12.0,85.0,3.0,2.0,2.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
525,2258.0,1986.0,Graduation,Married,32880.0,1.0,0.0,4/12/19,76.0,8.0,4.0,15.0,7.0,6.0,2.0,1.0,1.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
526,4322.0,1958.0,PhD,Together,77863.0,0.0,0.0,27/11/20,20.0,881.0,38.0,319.0,16.0,25.0,12.0,1.0,4.0,5.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
527,713.0,1977.0,Master,Married,50353.0,0.0,0.0,8/6/21,72.0,141.0,15.0,153.0,67.0,31.0,35.0,1.0,4.0,4.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
528,4702.0,1964.0,Graduation,Single,61839.0,0.0,0.0,12/8/19,20.0,1000.0,155.0,379.0,224.0,17.0,120.0,1.0,4.0,8.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
529,3281.0,1960.0,PhD,Married,49154.0,1.0,1.0,3/11/20,69.0,206.0,10.0,67.0,30.0,27.0,71.0,6.0,4.0,1.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
530,702.0,1975.0,2n Cycle,Widow,47682.0,0.0,1.0,15/2/20,80.0,162.0,61.0,83.0,97.0,57.0,61.0,4.0,4.0,3.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
531,2004.0,1969.0,Graduation,Single,72679.0,0.0,1.0,18/9/20,65.0,619.0,54.0,260.0,127.0,54.0,54.0,1.0,4.0,7.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
532,4769.0,1977.0,Master,Together,57954.0,1.0,1.0,18/6/21,52.0,456.0,4.0,24.0,0.0,0.0,9.0,7.0,8.0,2.0,6.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
533,4437.0,1962.0,Graduation,Married,65316.0,1.0,1.0,24/4/20,65.0,112.0,6.0,92.0,3.0,9.0,38.0,2.0,3.0,2.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
534,8724.0,1982.0,Graduation,Single,28567.0,1.0,0.0,17/6/20,57.0,11.0,3.0,22.0,2.0,2.0,6.0,2.0,2.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
535,10741.0,1951.0,Master,Together,47352.0,0.0,1.0,11/4/20,70.0,172.0,12.0,112.0,8.0,0.0,15.0,4.0,6.0,1.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
536,1991.0,1967.0,Graduation,Together,44931.0,0.0,1.0,18/1/21,0.0,78.0,0.0,11.0,0.0,0.0,7.0,1.0,2.0,1.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
537,6931.0,1967.0,Graduation,Divorced,76982.0,0.0,0.0,15/2/21,19.0,464.0,151.0,292.0,65.0,60.0,30.0,1.0,8.0,3.0,4.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
538,11096.0,1952.0,2n Cycle,Together,57247.0,0.0,1.0,8/8/20,50.0,99.0,4.0,32.0,37.0,54.0,6.0,2.0,2.0,1.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
539,304.0,1981.0,Master,Single,22944.0,1.0,0.0,23/12/20,67.0,19.0,3.0,19.0,4.0,5.0,26.0,3.0,3.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
540,3665.0,1977.0,2n Cycle,Together,25315.0,1.0,0.0,7/11/20,46.0,1.0,9.0,8.0,11.0,3.0,22.0,3.0,3.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
541,10591.0,1969.0,Graduation,Widow,43638.0,0.0,1.0,6/8/19,37.0,63.0,10.0,83.0,7.0,19.0,19.0,2.0,4.0,1.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
542,5036.0,1984.0,PhD,Single,42710.0,1.0,0.0,28/11/19,38.0,252.0,3.0,42.0,4.0,3.0,102.0,2.0,4.0,5.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
543,5547.0,1982.0,PhD,Married,84169.0,0.0,0.0,7/8/20,9.0,1478.0,19.0,403.0,0.0,19.0,0.0,1.0,7.0,6.0,6.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
544,7822.0,1976.0,Graduation,Together,54058.0,0.0,1.0,4/6/20,56.0,198.0,18.0,252.0,32.0,108.0,54.0,2.0,4.0,6.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
545,8541.0,1990.0,2n Cycle,Married,24683.0,1.0,0.0,8/3/21,98.0,8.0,4.0,10.0,6.0,7.0,6.0,2.0,2.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
546,10955.0,1964.0,Graduation,Widow,85620.0,0.0,0.0,7/1/21,68.0,416.0,46.0,925.0,60.0,107.0,46.0,1.0,3.0,6.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
547,4368.0,1980.0,Graduation,Married,47850.0,1.0,0.0,3/12/20,72.0,42.0,7.0,43.0,20.0,12.0,10.0,1.0,3.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
548,9671.0,1968.0,Graduation,Married,19514.0,1.0,1.0,26/1/21,47.0,14.0,3.0,21.0,2.0,1.0,28.0,4.0,3.0,1.0,2.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
549,2256.0,1973.0,Master,Married,27159.0,1.0,1.0,29/3/21,33.0,17.0,0.0,3.0,0.0,0.0,1.0,2.0,1.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
550,4279.0,1963.0,2n Cycle,Single,39548.0,1.0,1.0,31/3/21,87.0,15.0,4.0,10.0,3.0,4.0,18.0,2.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
551,5371.0,1989.0,Graduation,Single,21474.0,1.0,0.0,8/4/21,0.0,6.0,16.0,24.0,11.0,0.0,34.0,2.0,3.0,1.0,2.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
552,9240.0,1971.0,PhD,Single,60504.0,0.0,1.0,7/2/21,73.0,458.0,0.0,24.0,6.0,4.0,34.0,2.0,6.0,2.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
553,9460.0,1963.0,Graduation,Married,22419.0,0.0,0.0,18/4/20,74.0,30.0,3.0,47.0,19.0,21.0,42.0,1.0,3.0,2.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
554,9504.0,1949.0,Master,Married,81698.0,0.0,0.0,6/11/20,4.0,179.0,28.0,520.0,111.0,123.0,47.0,1.0,3.0,8.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
555,8692.0,1952.0,Graduation,Together,43462.0,1.0,1.0,12/9/19,50.0,90.0,17.0,97.0,15.0,6.0,15.0,6.0,4.0,1.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
556,448.0,1978.0,PhD,Single,54880.0,1.0,0.0,1/3/20,57.0,308.0,85.0,137.0,102.0,45.0,118.0,2.0,6.0,2.0,11.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
557,8314.0,1982.0,Graduation,Married,79908.0,0.0,0.0,5/4/20,30.0,557.0,129.0,761.0,29.0,185.0,111.0,1.0,5.0,6.0,7.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
558,8420.0,1970.0,2n Cycle,Married,15315.0,0.0,0.0,3/8/20,27.0,7.0,4.0,13.0,15.0,8.0,17.0,2.0,2.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
559,3174.0,1959.0,Graduation,Together,87771.0,0.0,1.0,22/5/20,61.0,1492.0,38.0,287.0,50.0,57.0,33.0,1.0,5.0,10.0,4.0,6.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
560,7685.0,1978.0,Graduation,Married,33039.0,1.0,0.0,9/9/20,4.0,30.0,8.0,12.0,8.0,8.0,12.0,1.0,2.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561,3179.0,1980.0,Graduation,Single,81741.0,0.0,0.0,16/6/20,75.0,249.0,153.0,940.0,58.0,134.0,38.0,0.0,6.0,6.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
562,9780.0,1971.0,Master,Together,71499.0,0.0,1.0,25/6/20,12.0,465.0,25.0,132.0,136.0,0.0,37.0,2.0,8.0,3.0,13.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
563,10681.0,1970.0,2n Cycle,Married,62466.0,0.0,1.0,15/1/21,13.0,129.0,129.0,259.0,168.0,121.0,83.0,5.0,6.0,3.0,12.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
564,10232.0,1963.0,PhD,Divorced,48799.0,0.0,1.0,5/11/20,9.0,174.0,18.0,81.0,28.0,6.0,24.0,3.0,3.0,2.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
565,4184.0,1950.0,PhD,Together,52157.0,0.0,1.0,7/6/21,48.0,189.0,2.0,29.0,3.0,2.0,40.0,2.0,3.0,2.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
566,9120.0,1962.0,Graduation,Single,66565.0,0.0,1.0,5/12/19,80.0,747.0,10.0,161.0,65.0,40.0,42.0,4.0,4.0,2.0,9.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
567,891.0,1951.0,Master,Together,29298.0,1.0,1.0,7/9/20,60.0,6.0,0.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
568,10381.0,1979.0,Graduation,Single,47691.0,0.0,1.0,5/7/20,43.0,14.0,0.0,3.0,0.0,0.0,4.0,1.0,1.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
569,3525.0,1970.0,Graduation,Together,38200.0,1.0,1.0,7/12/19,19.0,12.0,0.0,4.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
570,6818.0,1974.0,Graduation,Married,44989.0,0.0,1.0,12/9/19,26.0,98.0,0.0,106.0,49.0,10.0,106.0,5.0,5.0,1.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
571,3526.0,1968.0,PhD,Married,38443.0,1.0,1.0,27/1/21,58.0,32.0,0.0,5.0,0.0,0.0,1.0,2.0,1.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
572,8181.0,1978.0,2n Cycle,Single,38593.0,1.0,0.0,13/9/20,42.0,51.0,12.0,49.0,17.0,24.0,24.0,3.0,4.0,1.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
573,1029.0,1970.0,PhD,Together,64413.0,0.0,1.0,1/8/20,27.0,200.0,5.0,44.0,0.0,10.0,20.0,1.0,5.0,1.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
574,7369.0,1981.0,Master,Married,36959.0,1.0,0.0,2/10/20,56.0,25.0,6.0,25.0,6.0,0.0,0.0,2.0,2.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
575,2574.0,1977.0,PhD,Married,61996.0,0.0,1.0,31/1/20,27.0,1050.0,12.0,144.0,0.0,0.0,24.0,3.0,6.0,4.0,8.0,5.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0
576,8159.0,1968.0,Graduation,Married,51287.0,1.0,1.0,1/4/21,10.0,117.0,0.0,22.0,13.0,0.0,30.0,3.0,4.0,1.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
577,1160.0,1970.0,Graduation,Married,13260.0,1.0,1.0,23/8/20,48.0,9.0,4.0,17.0,10.0,2.0,7.0,4.0,3.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
578,10242.0,1966.0,PhD,Together,47472.0,1.0,1.0,16/9/20,39.0,56.0,0.0,11.0,0.0,0.0,8.0,2.0,2.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
579,5253.0,1956.0,Master,Together,54603.0,1.0,1.0,9/7/20,85.0,145.0,13.0,46.0,17.0,2.0,4.0,6.0,4.0,2.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
580,5966.0,1974.0,PhD,Married,45207.0,1.0,1.0,10/11/19,64.0,203.0,0.0,10.0,0.0,0.0,2.0,5.0,3.0,1.0,6.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
581,5314.0,1951.0,Graduation,Together,40689.0,0.0,1.0,18/3/20,69.0,270.0,3.0,27.0,39.0,6.0,99.0,7.0,7.0,1.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
582,5081.0,1967.0,2n Cycle,Together,47821.0,1.0,1.0,20/10/20,54.0,9.0,0.0,16.0,6.0,6.0,10.0,1.0,1.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
583,5123.0,1951.0,Master,Married,27450.0,0.0,0.0,15/4/20,57.0,37.0,12.0,23.0,8.0,11.0,52.0,1.0,2.0,1.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
584,5756.0,1983.0,Graduation,Together,39453.0,1.0,0.0,3/4/21,64.0,46.0,0.0,7.0,0.0,0.0,2.0,2.0,2.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
585,8036.0,1971.0,2n Cycle,Together,26850.0,1.0,1.0,18/4/21,10.0,31.0,1.0,13.0,7.0,2.0,9.0,4.0,2.0,1.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
586,9058.0,1955.0,Graduation,Widow,79800.0,0.0,0.0,23/9/19,65.0,1060.0,21.0,530.0,32.0,0.0,224.0,1.0,5.0,11.0,5.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
587,5057.0,1961.0,Master,Married,61794.0,0.0,1.0,14/9/20,74.0,264.0,47.0,188.0,54.0,47.0,11.0,2.0,4.0,4.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588,254.0,1955.0,Graduation,Together,53863.0,0.0,1.0,17/5/21,4.0,399.0,4.0,30.0,6.0,4.0,30.0,3.0,7.0,1.0,7.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
589,4179.0,1959.0,Graduation,Together,24221.0,0.0,0.0,20/8/20,94.0,8.0,9.0,9.0,2.0,5.0,22.0,1.0,1.0,1.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
590,3710.0,1984.0,PhD,Single,39684.0,1.0,0.0,12/10/19,41.0,19.0,0.0,35.0,6.0,4.0,17.0,2.0,2.0,1.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
591,7627.0,1975.0,Master,Married,92163.0,0.0,0.0,12/12/19,25.0,817.0,183.0,797.0,106.0,163.0,20.0,0.0,5.0,11.0,5.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
592,4501.0,1965.0,Master,Single,69882.0,0.0,0.0,10/11/20,94.0,292.0,127.0,635.0,132.0,127.0,165.0,1.0,3.0,7.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
593,6424.0,1977.0,Graduation,Together,33178.0,1.0,0.0,30/1/21,9.0,12.0,6.0,2.0,11.0,2.0,16.0,1.0,1.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
594,3075.0,1972.0,PhD,Married,59973.0,0.0,0.0,11/9/20,47.0,130.0,30.0,168.0,20.0,34.0,0.0,1.0,3.0,4.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
595,4992.0,1975.0,Master,Together,17459.0,1.0,0.0,19/9/20,12.0,6.0,4.0,16.0,3.0,10.0,30.0,3.0,3.0,1.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
596,5252.0,1969.0,Graduation,Divorced,23910.0,1.0,0.0,26/10/19,80.0,16.0,12.0,18.0,7.0,1.0,13.0,1.0,2.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
